Purpose,EntryPeriod,ReturnPeriod,Percent
4,22,23,0.002014101
4,22,24,0.00616882
4,22,25,0
4,22,26,0
4,22,27,0
4,22,28,0
4,22,29,0
4,22,30,0
4,22,31,0
4,22,32,0
4,22,33,0
4,22,34,0
4,22,35,0
4,22,36,0
4,22,37,0
4,22,38,0
4,22,39,0
4,22,40,0
4,22,41,0
4,22,42,0
4,22,43,0
4,22,44,0
4,22,45,0
4,22,46,0
4,22,47,0
4,22,48,0
4,23,23,0
4,23,24,0.002180411
4,23,25,0
4,23,26,0
4,23,27,0
4,23,28,0
4,23,29,0
4,23,30,0
4,23,31,0
4,23,32,0
4,23,33,0
4,23,34,0
4,23,35,0
4,23,36,0
4,23,37,0
4,23,38,0
4,23,39,0
4,23,40,0
4,23,41,0
4,23,42,0
4,23,43,0
4,23,44,0
4,23,45,0
4,23,46,0
4,23,47,0
4,23,48,0
4,24,24,0
4,24,25,0
4,24,26,0.007231867
4,24,27,0
4,24,28,0
4,24,29,0
4,24,30,0
4,24,31,0
4,24,32,0
4,24,33,0
4,24,34,0
4,24,35,0
4,24,36,0
4,24,37,0
4,24,38,0
4,24,39,0
4,24,40,0
4,24,41,0
4,24,42,0
4,24,43,0
4,24,44,0
4,24,45,0
4,24,46,0
4,24,47,0
4,24,48,0
4,25,25,0
4,25,26,0.009559862
4,25,27,0
4,25,28,0
4,25,29,0.014479094
4,25,30,0
4,25,31,0.012565485
4,25,32,0
4,25,33,0
4,25,34,0
4,25,35,0
4,25,36,0
4,25,37,0
4,25,38,0.004919231
4,25,39,0
4,25,40,0
4,25,41,0.013424015
4,25,42,0
4,25,43,0
4,25,44,0
4,25,45,0
4,25,46,0
4,25,47,0
4,25,48,0
4,26,26,0
4,26,27,0
4,26,28,0
4,26,29,0.013400687
4,26,30,0
4,26,31,0
4,26,32,0
4,26,33,0.005688669
4,26,34,0
4,26,35,0
4,26,36,0
4,26,37,0
4,26,38,0
4,26,39,0
4,26,40,0.024728684
4,26,41,0
4,26,42,0
4,26,43,0
4,26,44,0
4,26,45,0
4,26,46,0
4,26,47,0
4,26,48,0
4,27,27,0
4,27,28,0.008349232
4,27,29,0
4,27,30,0
4,27,31,0
4,27,32,0
4,27,33,0
4,27,34,0
4,27,35,0
4,27,36,0
4,27,37,0
4,27,38,0
4,27,39,0
4,27,40,0
4,27,41,0
4,27,42,0
4,27,43,0
4,27,44,0
4,27,45,0
4,27,46,0
4,27,47,0
4,27,48,0
4,28,28,0
4,28,29,0.019149356
4,28,30,0
4,28,31,0.004919231
4,28,32,0
4,28,33,0
4,28,34,0
4,28,35,0
4,28,36,0
4,28,37,0
4,28,38,0
4,28,39,0
4,28,40,0.004919231
4,28,41,0
4,28,42,0
4,28,43,0
4,28,44,0
4,28,45,0
4,28,46,0
4,28,47,0
4,28,48,0
4,29,29,0
4,29,30,0.02514096
4,29,31,0.004919231
4,29,32,0
4,29,33,0.011740274
4,29,34,0.010471397
4,29,35,0.009559862
4,29,36,0
4,29,37,0
4,29,38,0.00616882
4,29,39,0
4,29,40,0
4,29,41,0
4,29,42,0
4,29,43,0
4,29,44,0
4,29,45,0
4,29,46,0
4,29,47,0
4,29,48,0
4,30,30,0
4,30,31,0.002180411
4,30,32,0.019662203
4,30,33,0.001240262
4,30,34,0
4,30,35,0.008349232
4,30,36,0.014145966
4,30,37,0.01433151
4,30,38,0.014664277
4,30,39,0
4,30,40,0
4,30,41,0
4,30,42,0.004919231
4,30,43,0
4,30,44,0
4,30,45,0
4,30,46,0
4,30,47,0
4,30,48,0
4,31,31,0
4,31,32,0.003205824
4,31,33,0.026483606
4,31,34,0.011088052
4,31,35,0
4,31,36,0
4,31,37,0
4,31,38,0.002014101
4,31,39,0
4,31,40,0
4,31,41,0.009559862
4,31,42,0.008457297
4,31,43,0
4,31,44,0
4,31,45,0
4,31,46,0
4,31,47,0
4,31,48,0
4,32,32,0
4,32,33,0.017473105
4,32,34,0.010637709
4,32,35,0
4,32,36,0.009559862
4,32,37,0
4,32,38,0
4,32,39,0
4,32,40,0
4,32,41,0.004919231
4,32,42,0.004919231
4,32,43,0
4,32,44,0
4,32,45,0
4,32,46,0
4,32,47,0
4,32,48,0
4,33,33,0.009559862
4,33,34,0.007099643
4,33,35,0.024728684
4,33,36,0.00616882
4,33,37,0.021965236
4,33,38,0.004919231
4,33,39,0.008457297
4,33,40,0
4,33,41,0
4,33,42,0
4,33,43,0
4,33,44,0
4,33,45,0
4,33,46,0
4,33,47,0
4,33,48,0
4,34,34,0.002014101
4,34,35,0.00616882
4,34,36,0
4,34,37,0.004919231
4,34,38,0.012552957
4,34,39,0.004919231
4,34,40,0
4,34,41,0
4,34,42,0
4,34,43,0
4,34,44,0
4,34,45,0
4,34,46,0
4,34,47,0
4,34,48,0
4,35,35,0
4,35,36,0.00616882
4,35,37,0.00616882
4,35,38,0.009559862
4,35,39,0
4,35,40,0.00616882
4,35,41,0
4,35,42,0.004919231
4,35,43,0
4,35,44,0
4,35,45,0
4,35,46,0
4,35,47,0
4,35,48,0
4,36,36,0
4,36,37,0
4,36,38,0.013376528
4,36,39,0.018017159
4,36,40,0.00616882
4,36,41,0.00616882
4,36,42,0
4,36,43,0
4,36,44,0
4,36,45,0
4,36,46,0
4,36,47,0
4,36,48,0.009559862
4,37,37,0.009559862
4,37,38,0.001240262
4,37,39,0
4,37,40,0
4,37,41,0
4,37,42,0.013376528
4,37,43,0
4,37,44,0
4,37,45,0
4,37,46,0
4,37,47,0
4,37,48,0
4,38,38,0
4,38,39,0.015728683
4,38,40,0
4,38,41,0
4,38,42,0
4,38,43,0
4,38,44,0
4,38,45,0
4,38,46,0.004919231
4,38,47,0
4,38,48,0
4,39,39,0
4,39,40,0
4,39,41,0
4,39,42,0
4,39,43,0
4,39,44,0
4,39,45,0
4,39,46,0
4,39,47,0
4,39,48,0
4,40,40,0
4,40,41,0
4,40,42,0
4,40,43,0
4,40,44,0
4,40,45,0
4,40,46,0
4,40,47,0.015728683
4,40,48,0
4,41,41,0
4,41,42,0
4,41,43,0
4,41,44,0
4,41,45,0
4,41,46,0
4,41,47,0
4,41,48,0
4,42,42,0
4,42,43,0
4,42,44,0
4,42,45,0
4,42,46,0
4,42,47,0
4,42,48,0
4,43,43,0
4,43,44,0
4,43,45,0
4,43,46,0
4,43,47,0
4,43,48,0
4,44,44,0
4,44,45,0
4,44,46,0
4,44,47,0
4,44,48,0
4,45,45,0
4,45,46,0
4,45,47,0
4,45,48,0
4,46,46,0
4,46,47,0
4,46,48,0
4,47,47,0
4,47,48,0
4,48,48,0
