RemainingLow,RemainingHigh,StopNumber,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-25,-26
7,7,1,0.467825162,0.229671147,0,0,0.302503691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,2,0.032368018,0.320106444,0.216432671,0.27810911,0.032368018,0,0.120615738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,3,0.110517482,0.094271986,0.129244515,0.216178828,0.086934312,0,0.033321076,0.3295318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,4,0.110517482,0.094271986,0.129244515,0.216178828,0.086934312,0,0.033321076,0.3295318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,1,0.687058968,0,0,0,0,0,0,0,0.312941032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,2,0,0,0.781985549,0,0,0,0.218014451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,3,0.331918292,0,0,0,0,0,0,0,0.668081708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,4,0.441709164,0,0,0,0.022789474,0,0,0,0.535501362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,1,0.315615763,0.432701253,0,0.251682984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,2,0,0.353259412,0.323662042,0.204266089,0,0.118812457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,3,0,0,0.208813004,0,0.081829286,0.081829286,0,0.263930338,0.22291462,0.140683466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,4,0,0,0.183059552,0,0.071737067,0.071737067,0,0.354711728,0.195421979,0.123332607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,2,0.575953292,0,0.18262856,0,0,0.241418148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,3,0.425116939,0.048822162,0,0.061131458,0.061224019,0.021640047,0.226354292,0,0.071774498,0,0.083936586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,4,0.425116939,0.048822162,0,0.061131458,0.061224019,0.021640047,0.226354292,0,0.071774498,0,0.083936586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,1,0,0.646014849,0,0,0.353985151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,0.285782491,0,0,0.461395116,0,0,0.252822393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,3,0.086798574,0.274270883,0.26918764,0.142808248,0,0,0.086798574,0,0,0.140136081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,4,0.086798574,0.274270883,0.26918764,0.142808248,0,0,0.086798574,0,0,0.140136081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,1,0,0,0.595161575,0,0.404838425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,2,0,0,0,0,0.595161575,0,0.404838425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,3,0.510421449,0.207579638,0,0,0,0,0,0,0,0,0.200734054,0,0.081264858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,4,0.577194044,0.179268285,0,0,0,0,0,0,0,0,0.173356356,0,0.070181314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,2,0,0,0.537005895,0,0,0,0,0,0,0,0,0,0.462994105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,3,0.136984316,0.154842768,0.079677656,0.273968633,0,0.174931512,0,0,0.179595114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,4,0.113838412,0.128679365,0.235182269,0.227676824,0,0.145373763,0,0,0.149249368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,1,0,0.31556438,0,0.183549699,0,0,0,0,0,0,0,0,0,0,0.500885921,0,0,0,0,0,0,0,0,0,0,0,0
14,14,2,0.133865533,0,0,0,0.672934067,0.133865533,0,0,0,0,0,0,0,0,0.059334867,0,0,0,0,0,0,0,0,0,0,0,0
14,14,3,0.024794257,0.055938381,0.024794257,0.204879705,0.047697336,0.248820391,0.055938381,0,0,0,0.281198911,0.055938381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,4,0.02348078,0.052975043,0.02348078,0.194026194,0.045170568,0.235639121,0.105950086,0,0,0,0.266302387,0.052975043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,1,0,0.129322246,0,0,0.378131347,0,0,0,0,0,0.086986596,0,0,0.094328683,0.236010157,0.075220972,0,0,0,0,0,0,0,0,0,0,0
15,15,2,0.050957654,0.159882593,0.050957654,0.087607992,0,0.063901972,0.256161095,0,0,0,0,0,0.109885807,0.022586588,0.198058645,0,0,0,0,0,0,0,0,0,0,0,0
15,15,3,0.277544809,0,0.068976389,0.061021148,0.090662574,0.035493275,0.035493275,0.111362208,0.035493275,0.061021148,0,0.044509315,0.178422582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,4,0.238326401,0,0.059229696,0.193703348,0.077851519,0.030477906,0.030477906,0.095626195,0.030477906,0.052398568,0,0.038219936,0.153210619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,1,0,0,0,0.498872449,0,0,0,0,0,0,0,0,0,0,0.237285738,0,0.263841812,0,0,0,0,0,0,0,0,0,0
16,16,2,0,0.130431691,0,0,0,0.274221188,0,0,0,0,0,0,0.126014549,0,0.170555252,0.29877732,0,0,0,0,0,0,0,0,0,0,0
16,16,3,0.508704729,0.066526118,0.097856533,0,0,0.087941405,0,0.115483383,0,0,0,0.123487833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,4,0.508704729,0.066526118,0.097856533,0,0,0.087941405,0,0.115483383,0,0,0,0.123487833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13068336,0.141713663,0.727602978,0,0,0,0,0,0,0,0,0
17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0.342004624,0,0.411436251,0,0.246559125,0,0,0,0,0,0,0,0,0,0
17,17,3,0.250460733,0.37993397,0,0.099446345,0,0.19762199,0,0.072536961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,4,0.185984837,0.366803351,0,0.073845956,0,0.146748328,0,0.053863832,0,0,0,0,0,0,0,0,0.063145961,0.109607734,0,0,0,0,0,0,0,0,0
18,18,1,0,0,0.078900227,0,0,0,0,0,0,0,0,0,0,0,0,0.288355244,0.215460195,0.417284334,0,0,0,0,0,0,0,0,0
18,18,2,0.051966858,0,0,0,0.222085068,0,0.141811551,0,0,0,0,0,0.065167534,0,0,0.429625942,0.089343047,0,0,0,0,0,0,0,0,0,0
18,18,3,0.223160926,0,0.302130489,0.031818865,0,0,0.031818865,0.039901527,0,0,0.135980799,0,0.086830007,0,0,0.061835669,0.054703988,0.031818865,0,0,0,0,0,0,0,0,0
18,18,4,0.203714987,0,0.304849462,0.085493606,0,0,0.029046213,0.065470775,0,0,0.124131617,0,0.079263758,0,0,0,0.078983369,0.029046213,0,0,0,0,0,0,0,0,0
19,19,1,0.162549336,0,0,0.10940509,0,0,0,0,0,0,0,0,0,0,0.02820619,0,0,0.265497677,0.271954426,0.162387282,0,0,0,0,0,0,0
19,19,2,0.02265037,0,0.130531722,0,0,0.087855388,0,0,0,0,0,0,0.218256976,0.09930897,0.115183977,0.12195934,0.181602887,0,0.02265037,0,0,0,0,0,0,0,0
19,19,3,0.192970799,0.217923435,0.137012114,0.086870986,0,0,0.01308193,0,0.075389801,0,0.057356812,0.17679802,0,0,0,0,0.01308193,0,0.029514174,0,0,0,0,0,0,0,0
19,19,4,0.225907364,0.196664317,0.12364615,0.10503142,0,0.011805747,0.011805747,0,0.068035288,0,0.051761474,0.159550816,0,0,0,0,0,0,0,0.045791678,0,0,0,0,0,0,0
20,20,1,0.129347247,0,0.129347247,0,0,0,0,0,0,0,0,0,0,0,0.223050482,0,0,0.151637117,0.103145993,0,0.263471915,0,0,0,0,0,0
20,20,2,0,0,0.283143593,0,0.119420752,0,0,0,0,0,0,0,0.163722841,0,0,0.190460521,0.243252292,0,0,0,0,0,0,0,0,0,0
20,20,3,0.090833366,0.195397568,0.061786309,0,0,0.054772611,0,0.106224954,0.183706286,0,0.077481333,0,0,0,0,0,0.106224954,0.123572618,0,0,0,0,0,0,0,0,0
20,20,4,0.090833366,0.195397568,0.123572618,0,0.061786309,0.054772611,0,0.106224954,0.183706286,0,0.077481333,0.106224954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,1,0,0,0,0.089396995,0,0,0,0,0,0,0,0,0,0,0.22221917,0,0.023047818,0.288692169,0.089396995,0,0,0.287246854,0,0,0,0,0
21,21,2,0,0.137233152,0,0,0,0.064417563,0,0,0,0,0,0,0.238404326,0.117560587,0.088835692,0.10603112,0.064417563,0.110284407,0.072815589,0,0,0,0,0,0,0,0
21,21,3,0.034172722,0.071007103,0.012078582,0.092863291,0.0529577,0.173387936,0,0.09980764,0.069607607,0.085500074,0,0.04684994,0,0,0,0,0.0529577,0.080208216,0.074100456,0.054501033,0,0,0,0,0,0,0
21,21,4,0.034172722,0.071007103,0.092286798,0.145820992,0.0529577,0.173387936,0,0.09980764,0.096858124,0.085500074,0,0.04684994,0,0,0,0,0.04684994,0.027250516,0.027250516,0,0,0,0,0,0,0,0
22,22,1,0.171531012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171531012,0,0.0760298,0.171531012,0.333347365,0,0,0.0760298,0,0,0,0
22,22,2,0,0,0.075397909,0,0,0,0,0,0,0,0,0.075397909,0,0.414324902,0,0.075397909,0,0.033419543,0.179536171,0,0,0.146525658,0,0,0,0,0
22,22,3,0,0,0.025071029,0.113125615,0.168175498,0,0,0.056562807,0.257463301,0,0.109922181,0,0,0,0,0,0.025071029,0.134686359,0,0,0,0,0.109922181,0,0,0,0
22,22,4,0,0,0.025071029,0.113125615,0.302861858,0.025071029,0,0.056562807,0.257463301,0,0.109922181,0,0,0,0,0,0,0,0.109922181,0,0,0,0,0,0,0,0
23,23,1,0.107423141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21392811,0.171736626,0.06735544,0.128188426,0,0,0.190301246,0,0.05371157,0.06735544,0,0,0
23,23,2,0,0.171534228,0.053648269,0,0,0,0,0,0,0,0,0,0.291103438,0,0,0.324204224,0,0,0.15950984,0,0,0,0,0,0,0,0
23,23,3,0.041292673,0,0.01582708,0.060605053,0.105100244,0.221207598,0.035707513,0.174775757,0.035707513,0,0,0.097441677,0,0,0,0,0,0.044777973,0.122778945,0,0,0,0.044777973,0,0,0,0
23,23,4,0.080333619,0,0.014772128,0.056565432,0.098094801,0.206463035,0.033327433,0.220423668,0.033327433,0,0,0.090946715,0,0,0,0,0,0,0.090624999,0,0.041793303,0,0,0.033327433,0,0,0
24,24,1,0.286578733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148929774,0,0,0,0.335963646,0,0,0,0,0,0.228527847,0,0
24,24,2,0.393163644,0.087143019,0,0,0,0,0,0,0,0,0,0,0,0.1337181,0,0,0.059269518,0,0,0.1337181,0,0,0.059269518,0.1337181,0,0,0
24,24,3,0,0,0.180595234,0.219375567,0.070771354,0.031368858,0.208084943,0.11689248,0,0,0,0,0,0,0,0,0,0,0,0.141542707,0,0.031368858,0,0,0,0,0
24,24,4,0,0,0.180595234,0.219375567,0.070771354,0.031368858,0.278856297,0.11689248,0,0,0,0,0,0,0,0,0,0.070771354,0,0,0,0.031368858,0,0,0,0,0
25,25,1,0.372113376,0.153910101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301057395,0,0.068227015,0.104692113,0,0,0,0,0,0,0,0
25,25,2,0.226189072,0.122286533,0.308666789,0.122286533,0,0,0,0,0,0,0,0,0,0.054208561,0,0.083181256,0,0,0,0,0,0,0,0,0.083181256,0,0
25,25,3,0,0,0,0.069293475,0.02837111,0.069293475,0.188424983,0.101869811,0.302290385,0.101869811,0,0,0,0,0,0,0,0,0.069293475,0,0,0,0,0.069293475,0,0,0
25,25,4,0,0,0,0.069293475,0.02837111,0.13858695,0.188424983,0.101869811,0.302290385,0.101869811,0,0,0,0,0,0,0,0,0,0,0,0.069293475,0,0,0,0,0
26,48,1,0.215130888,0.110122789,0.077516019,0.063475962,0,0,0,0,0,0,0.065604502,0,0,0,0.031737981,0.103839652,0.008182503,0.050198546,0,0,0.071751233,0.050198546,0.097353461,0.031737981,0.023149938,0,0
26,48,2,0.068419477,0.058672523,0.197122153,0.123101413,0.083284851,0.07110142,0.020088641,0,0,0,0,0,0.116508887,0.112020672,0.031131504,0,0,0,0,0.020088641,0.010439702,0.023550432,0,0,0,0.023550432,0.040919252
26,48,3,0,0,0.024385056,0.006286815,0,0,0.084964251,0.051949158,0.188717351,0.123178749,0.098126181,0.06295381,0.092585668,0,0,0.027564102,0,0.117040381,0.098821378,0,0,0.014183698,0.009243403,0,0,0,0
26,48,4,0,0,0.022762104,0.005868395,0,0,0.115311244,0.07422124,0.192760095,0.114980566,0.111059339,0.058763908,0.103026474,0,0,0.025729568,0.019463963,0.033818947,0.047050773,0,0.008628206,0,0,0,0.066555179,0,0
