"SWIMZONE","LOCALZONE","LOCALPCT","SWIMPCT","LOCALPOP","LOCALEMP","County","AtrFac","ProFac"
2404,343,100,1.402849327941,36,0,"Benton",0.0138886711966768,0.0229421312114957
2404,344,100,8.014364103166,144,32,"Benton",0.0802456558030216,0.0917685248459827
2404,345,100,8.590926634153,27,98,"Benton",0.0860326021349702,0.0172065984086218
2404,346,100,2.585874179853,1,33,"Benton",0.0258483602827041,0.000637281422541547
2404,347,10.542168674699,0.982421669415,20.5572289156631,2.42469879518077,"Benton",0.00980178560441526,0.013100740086886
2404,348,30.9957540063,3.970036139083,91.127516778522,5.889193261197,"Benton",0.03970072930954,0.0580738735252952
2404,349,23.611188428974,1.903441984492,48.4029362793967,0.47222376857948,"Benton",0.0190380441178987,0.0308462920873218
2404,350,46.375421732897,13.632854987544,306.07778343712,23.6514650837775,"Benton",0.136333014958399,0.195057685237171
2404,471,100,13.344282769931,328,9,"Benton",0.133485562056949,0.209028306593627
2404,472,100,8.722500964878,14,106,"Benton",0.08718999140136,0.00892193991558165
2404,473,100,7.024314936318,14,84,"Benton",0.0702149488276439,0.00892193991558165
2404,474,100,19.353268306375,317,92,"Benton",0.193284007487086,0.20201821094567
2405,236,100,2.80513279618,14,42,"Benton",0.0282502024850711,0.00714935752284543
2405,238,100,8.833655621257,231,39,"Benton",0.0890746180396629,0.11796439912695
2405,239,100,1.952508845973,22,23,"Benton",0.0196021813161718,0.0112347046787571
2405,240,100,0.659270841499,19,2,"Benton",0.00663014956282281,0.00970269949529022
2405,241,100,16.22221187548,541,13,"Benton",0.163447600092197,0.276271601418527
2405,242,100,5.724760808531,20,90,"Benton",0.0576534744593288,0.0102133678897792
2405,243,100,2.37577573554,65,9,"Benton",0.0239261919006214,0.0331934456417823
2405,323,100,4.224545034053,140,4,"Benton",0.0426635710999033,0.0714935752284543
2405,324,72.727272727273,0.457980864682,11.6363636363637,2.18181818181819,"Benton",0.00461227795674632,0.00594232313587155
2405,325,100,8.359273282575,262,15,"Benton",0.08417407271062,0.133795119356107
2405,326,100,7.309725493018,245,5,"Benton",0.0735081799356442,0.125113756649795
2405,327,100,4.532102306754,2,78,"Benton",0.0455462448228697,0.00102133678897792
2405,328,95.238095238095,8.014665131944,118.095238095238,80.9523809523808,"Benton",0.0807148642430601,0.0603075056348864
2405,329,100,5.06641331555,177,0,"Benton",0.051023324896506,0.0903883058245458
2405,330,100,7.862004843716,15,130,"Benton",0.0792735273815771,0.00766002591733439
2405,331,100,4.293570606398,18,66,"Benton",0.0432401058444966,0.00919203110080126
2405,332,100,10.476312279612,54,156,"Benton",0.105505858260572,0.0275760933024038
2405,337,0.757894736842,0.114495216171,3.4863157894732,0.25768421052628,"Benton",0.00115355499212923,0.00178035128689179
2406,232,40.431770414385,4.706806968519,111.187368639559,2.02158852071925,"Benton",0.0469935790380967,0.0748406433800362
2406,258,100,2.609858311385,46,9,"Benton",0.0261006232389488,0.0309627760563516
2406,259,17.532467532468,0.400375990951,9.46753246753272,0.17532467532468,"Benton",0.00400407288324794,0.00637263233909681
2406,260,100,28.709782692597,586,59,"Benton",0.287106855628437,0.394438842804826
2406,261,100,2.936090600309,70,1,"Benton",0.0293632011438174,0.0471172679118393
2406,363,100,5.308578402963,80,25,"Benton",0.0530168909541148,0.0538483061849592
2406,364,100,6.715759470109,147,9,"Benton",0.067290669287915,0.0989462626148626
2406,365,100,11.952394095425,275,9,"Benton",0.119491915765813,0.185103552510797
2406,366,100,1.304929155693,32,0,"Benton",0.0130503116194744,0.0215393224739837
2406,367,100,5.31840189017,126,2,"Benton",0.0530168909541148,0.0848110822413108
2406,368,100,29.931812508701,0,367,"Benton",0.299341522771694,0
2406,369,100,0.105209913178,3,0,"Benton",0.00122346671432573,0.00201931148193597
2407,232,59.568229585615,2.568852378803,163.812631360441,2.97841147928075,"Benton",0.0256479423383336,0.0466720686794402
2407,247,100,1.102759079719,47,13,"Benton",0.0110284844715365,0.0133908307907409
2407,248,100,0.422976085372,22,3,"Benton",0.00423010363291812,0.00626804845524043
2407,249,100,1.359565988694,36,27,"Benton",0.0135967616772368,0.0102568065631207
2407,250,100,9.60759965344,0,318,"Benton",0.0960837825191402,0
2407,251,100,2.795782405558,81,52,"Benton",0.027948899003209,0.0230778147670216
2407,252,100,3.617228818974,9,115,"Benton",0.0361069560095511,0.00256420164078018
2407,253,100,11.903755545458,0,394,"Benton",0.119047202240696,0
2407,254,100,12.320733545585,18,399,"Benton",0.123277305873614,0.00512840328156035
2407,255,100,22.317986588595,1439,19,"Benton",0.223137966636431,0.409987351231408
2407,256,100,10.507859666899,532,82,"Benton",0.105148290303965,0.15157280809945
2407,257,100,1.743340520114,93,11,"Benton",0.0173736399209137,0.0264967502880618
2407,259,82.467532467532,0.697635881067,44.5324675324673,0.82467532467532,"Benton",0.00697692417377401,0.0126878029238603
2407,349,76.388811571026,2.410331330344,156.597063720603,1.52777623142052,"Benton",0.0241195397043739,0.0446162719704143
2407,350,53.624578267103,6.170040687194,353.92221656288,27.3485349162225,"Benton",0.0617322117093312,0.10083643649101
2407,353,100,9.078879546726,475,63,"Benton",0.0907961529779926,0.135332864374509
2407,354,100,1.374672277458,39,26,"Benton",0.0137478368069839,0.0111115404433808
2408,262,100,16.851020508435,0,147,"Benton",0.168510205084347,0
2408,311,99.480834424565,26.342699131329,449.653371599034,4.97404172122825,"Benton",0.263426991313285,0.356499229379937
2408,312,98.806228373702,32.733393919615,525.649134948095,22.7254325259515,"Benton",0.327333939196157,0.416751042846242
2408,313,100,24.072886440621,286,67,"Benton",0.24072886440621,0.226749727773821
2409,304,95.959308044048,57.590520523125,1071.86547085202,117.070355813739,"Benton",0.575838898751019,0.832280618675877
2409,475,100,37.427116161178,211,319,"Benton",0.374337603908924,0.163836988237916
2409,476,100,4.982363315697,5,54,"Benton",0.0498234973400571,0.00388239308620654
2410,264,100,25.950920245399,415,4,"Benton",0.259509202453988,0.288595271210014
2410,309,100,35.398773006135,539,19,"Benton",0.35398773006135,0.374826147426982
2410,310,100,38.650306748466,484,73,"Benton",0.386503067484663,0.336578581363004
2411,263,100,9.861680727988,0,190,"Benton",0.0986168072798759,0
2411,307,100,7.733633834053,178,60,"Benton",0.0773363383405343,0.0588099737040244
2411,311,0.519165575435,0.062246538401,2.3466284009662,0.02595827877175,"Benton",0.000622465384014392,0.000775309857044602
2411,312,1.193771626298,0.179067360587,6.35086505190536,0.27456747404854,"Benton",0.00179067360587206,0.00209828206011439
2411,314,100,1.972336145598,12,32,"Benton",0.0197233614559752,0.0039647173283612
2411,315,100,41.938094885336,1500,58,"Benton",0.419380948853367,0.49558966604515
2411,316,100,14.789277118058,554,8,"Benton",0.147925210919814,0.183037783326009
2411,317,100,15.236945519526,569,9,"Benton",0.152337015456019,0.18799367998646
2411,318,100,5.346069026225,184,11,"Benton",0.0534606902622485,0.060792332368205
2411,319,100,2.880648844228,21,45,"Benton",0.0288064884422796,0.00693825532463209
2412,546,100,1.185958254269,13,0,"Benton",0.0123222748815166,0.0149942329873126
2412,570,100,0.189753320683,2,0,"Benton",0.0018957345971564,0.00230680507497117
2412,571,100,11.907020872865,54,36,"Benton",0.119431279620853,0.0622837370242214
2412,572,100,8.918406072106,92,1,"Benton",0.0890995260663507,0.106113033448674
2412,573,100,34.218130067276,349,6,"Benton",0.34218009478673,0.402537485582468
2412,574,100,40.54467828187,357,35,"Benton",0.404739336492891,0.411764705882353
2412,612,100,3.03605313093,0,16,"Benton",0.0303317535545024,0
2413,529,98.90132459943,6.718218671817,175.055344540991,0.9890132459943,"Benton",0.0671489932118364,0.0727435957582106
2413,531,100,2.039992387326,18,18,"Benton",0.0204822718580197,0.00747983288988463
2413,540,100,2.087148551115,55,0,"Benton",0.0208615731887238,0.0228550449413141
2413,541,100,5.433282966218,139,2,"Benton",0.0542400902906819,0.0577609317607758
2413,542,100,3.650556750566,80,8,"Benton",0.0364129277475906,0.0332437017328206
2413,543,100,0.866389873157,23,0,"Benton",0.00872393060619359,0.00955756424818592
2413,544,100,9.107557313956,240,0,"Benton",0.0910323193689766,0.0997311051984617
2413,545,100,1.02460019782,7,10,"Benton",0.0102411359290099,0.0029088239016218
2413,576,29.699173189501,4.073102020964,85.2366270538679,10.9886940801154,"Benton",0.0406664186408339,0.0354197625811306
2413,577,100,4.503181116345,17,51,"Benton",0.0451368583537842,0.00706428661822437
2413,578,100,0.44272848054,12,0,"Benton",0.00455161596844883,0.00498655525992309
2413,579,100,16.669179056069,425,7,"Benton",0.166513284179086,0.176607165455609
2413,586,100,27.53138679698,712,7,"Benton",0.275372766091154,0.295868945422103
2413,587,100,15.77016918232,416,0,"Benton",0.157789353572893,0.172867249010667
2413,589,1.203814082195,0.082506634807,2.17890348877295,0,"Benton",0.000826460992767319,0.000905435221067127
2414,575,100,3.948984383369,136,2,"Benton",0.039584161144149,0.0555298819099991
2414,576,70.300826810499,7.183161502976,201.763372946132,26.0113059198846,"Benton",0.071756466556369,0.0823815902460428
2414,580,100,1.477184054283,52,0,"Benton",0.0147026884249696,0.0212320136714702
2414,581,100,5.089058524173,0,90,"Benton",0.0508939214710487,0
2414,582,100,2.69564115313,95,0,"Benton",0.0268606807763868,0.0387892557459553
2414,583,100,1.345383288,48,0,"Benton",0.0135717123922796,0.0195987818505879
2414,584,100,3.165728894145,90,11,"Benton",0.0316673289153192,0.0367477159698523
2414,585,100,11.67974769738,397,8,"Benton",0.116773275375239,0.162098258222571
2414,591,100,10.200243389756,355,3,"Benton",0.10207058695027,0.144949324103306
2414,592,100,4.167657850583,145,1,"Benton",0.0415633692013564,0.0592046535069843
2414,593,80.686101436137,2.598462219272,90.3684336084734,0.80686101436137,"Benton",0.0260074033652069,0.0368981503431627
2414,594,100,6.214736143379,218,1,"Benton",0.0622036817979484,0.0890111342380868
2414,607,100,1.752897936104,46,8,"Benton",0.0175301285066945,0.0187821659401468
2414,608,100,5.172378125466,127,28,"Benton",0.0517421534955662,0.0518551103130139
2414,609,100,7.128129805471,248,2,"Benton",0.0712514900594682,0.101260372894704
2414,610,100,12.044105173875,98,164,"Benton",0.120448947481482,0.040014179611617
2414,611,100,11.252473847894,0,199,"Benton",0.112532115252652,0
2414,919,100,2.884026010744,102,0,"Benton",0.0288398888335943,0.0416474114324993
2415,588,100,3.62187722966,44,0,"Benton",0.0358943080072835,0.0374844174557559
2415,589,98.796185917805,14.556273333022,178.821096511227,0,"Benton",0.14587862537214,0.152341014352792
2415,590,100,24.479613479787,282,9,"Benton",0.244733918231479,0.240241039148254
2415,595,100,29.360589043331,346,7,"Benton",0.293680701877774,0.294763828174808
2415,596,100,14.304789290596,173,1,"Benton",0.142761452301696,0.147381914087404
2415,597,100,13.676857623604,150,9,"Benton",0.137050994209628,0.127787786780986
2416,534,20,0.186269292177,2.4,0,"Benton",0.00183990123285409,0.00209784421208762
2416,535,100,5.514785891886,50,11,"Benton",0.0551970369856228,0.0437050877518255
2416,536,100,3.043353820743,26,7,"Benton",0.0306650205475682,0.0227266456309492
2416,537,100,12.112572543653,158,0,"Benton",0.121126831162894,0.138108077295768
2416,538,100,14.119659122389,184,0,"Benton",0.141059094518814,0.160834722926718
2416,539,100,8.447342986304,98,6,"Benton",0.0843288065058126,0.0856619719935779
2416,593,19.313898563863,1.686560733926,21.6315663915266,0.19313898563863,"Benton",0.0168794412449634,0.0189081901470221
2416,598,100,12.495220923333,149,7,"Benton",0.12495995873134,0.13024116150044
2416,599,100,9.861621971649,117,6,"Benton",0.0988946912659074,0.102269905339272
2416,600,100,2.763477219875,34,1,"Benton",0.0275985184928114,0.0297194596712413
2416,601,100,2.784163751244,36,0,"Benton",0.0275985184928114,0.0314676631813143
2416,602,100,2.9131503586,14,12,"Benton",0.0291317695201898,0.0122374245705111
2416,603,100,6.707461057866,39,24,"Benton",0.0666964196909608,0.0340899684464239
2416,604,100,0.843280366963,11,0,"Benton",0.00843288065058126,0.0096151193054016
2416,605,100,15.984446998597,197,6,"Benton",0.160224732361044,0.172198045742192
2416,606,100,0.536632960795,7,0,"Benton",0.00536637859582444,0.00611871228525556
2417,506,100,1.197798694653,6,0,"Benton",0.0121810931702434,0.012485832340116
2417,507,100,0.609050183722,3,0,"Benton",0.00609054658512171,0.00624291617005801
2417,508,100,4.439522826798,22,0,"Benton",0.0446640082908926,0.045781385247092
2417,509,100,3.94624251271,19,0,"Benton",0.0385734617057709,0.039538469077034
2417,510,100,3.194129852407,16,0,"Benton",0.0324829151206491,0.033295552906976
2417,528,100,5.190461010162,26,0,"Benton",0.0527847370710549,0.0541052734738361
2417,529,1.09867540057,0.399266231551,1.9446554590089,0.0109867540057,"Benton",0.00399261511309564,0.00404677367007941
2417,530,100,3.214431525198,10,3,"Benton",0.0324829151206491,0.02080972056686
2417,532,100,73.544068052549,360,1,"Benton",0.734925954604687,0.749149940406961
2417,533,100,2.291907853895,7,2,"Benton",0.0223320041454463,0.014566804396802
2417,534,80,1.973121256355,9.6,0,"Benton",0.0194897490723895,0.0199773317441856
2418,563,93.399053959711,21.336543827253,976.954104418577,28.0197161879133,"Linn",0.213384613910976,0.25421956075283
2418,564,100,19.975211733113,925,21,"Linn",0.199752384019981,0.2407002464423
2418,565,100,10.475065344405,455,26,"Linn",0.104730567423092,0.118398499601348
2418,853,100,5.907870274737,2,142,"Linn",0.0590787816232828,0.000520432965280649
2418,855,100,1.466639124148,37,17,"Linn",0.0146664108225632,0.009628009857692
2418,856,100,14.914273910349,712,5,"Linn",0.149142938223812,0.185274135639911
2418,857,100,14.501136128899,670,16,"Linn",0.145011554893512,0.174345043369017
2418,858,95.238095238095,0.41313778145,20,0,"Linn",0.00413138333029949,0.00520432965280647
2418,869,100,11.010121875646,45,244,"Linn",0.110101365752482,0.0117097417188146
2419,866,100,0.189107413011,3,0,"Linn",0.00113590114114813,0.0030842686894746
2419,867,23.970037453184,0.151285930408,1.67790262172288,1.1985018726592,"Linn",0.00154289693079798,0.00172503417338907
2419,868,100,10.136157337368,0,134,"Linn",0.101473835275899,0
2419,870,100,3.819969742814,77,12,"Linn",0.0382420050853202,0.0791628963631813
2419,871,100,41.565809379726,199,450,"Linn",0.41611845137393,0.204589823068482
2419,872,100,11.043872919818,0,146,"Linn",0.110561044405084,0
2419,873,100,9.247352496218,241,2,"Linn",0.0927652598604302,0.247769584721126
2419,874,100,0.063035804337,2,0,"Linn",0.000757267427432083,0.0020561791263164
2419,875,100,0.189107413011,3,0,"Linn",0.00113590114114813,0.0030842686894746
2419,883,100,0.126071608674,3,0,"Linn",0.00113590114114813,0.0030842686894746
2419,885,100,0.132375189107,4,0,"Linn",0.00151453485486417,0.00411235825263279
2419,887,100,0.869894099849,11,6,"Linn",0.00870857541546896,0.0113089851947402
2419,889,100,9.152798789713,180,31,"Linn",0.0916293587192821,0.185056121368476
2419,918,100,13.313161875946,248,52,"Linn",0.133279067228047,0.254966211663233
2420,880,100,1.343570057582,14,0,"Linn",0.0134228187919463,0.0305010893246187
2420,881,100,1.439539347409,15,0,"Linn",0.0143815915627996,0.0326797385620915
2420,882,100,1.151631477927,12,0,"Linn",0.0115052732502397,0.0261437908496732
2420,888,100,10.364683301344,104,2,"Linn",0.103547459252157,0.226579520697168
2420,891,100,17.46641074856,170,6,"Linn",0.174496644295302,0.37037037037037
2420,892,100,0.671785028791,7,0,"Linn",0.00671140939597315,0.0152505446623094
2420,893,100,2.78310940499,19,5,"Linn",0.0278044103547459,0.0413943355119826
2420,894,100,5.182341650672,40,7,"Linn",0.0517737296260786,0.0871459694989107
2420,895,100,0.671785028791,7,0,"Linn",0.00671140939597315,0.0152505446623094
2420,897,100,0.191938579655,2,0,"Linn",0.00191754554170662,0.00435729847494553
2420,898,100,0.911708253359,10,0,"Linn",0.00958772770853308,0.0217864923747277
2420,899,100,0.911708253359,10,0,"Linn",0.00958772770853308,0.0217864923747277
2420,900,100,7.293666026871,36,20,"Linn",0.0728667305848514,0.0784313725490196
2420,901,100,49.61612284069,13,252,"Linn",0.49568552253116,0.028322440087146
2421,519,100,15.050833965255,81,0,"Linn",0.151307260472901,0.158693131933593
2421,520,100,31.393876591671,150,9,"Linn",0.313822466166018,0.293876170247394
2421,521,5.503931379557,0.653309955085,3.3023588277342,0.11007862759114,"Linn",0.00658002788244233,0.00646989710051466
2421,522,17.382503861792,5.191480893086,27.1167060243955,0.34765007723584,"Linn",0.0519525736195038,0.0531263581078252
2421,523,100,13.497850322023,72,0,"Linn",0.134495342642579,0.141060561718749
2421,550,100,7.839719461019,36,3,"Linn",0.0784556165415045,0.0705302808593745
2421,551,100,3.114888535851,17,0,"Linn",0.031755844790609,0.0333059659613713
2421,552,100,14.53614650064,78,0,"Linn",0.145703287862794,0.152815608528645
2421,553,100,1.557444267926,8,0,"Linn",0.0149439269602866,0.0156733957465277
2421,554,100,7.164449507444,38,0,"Linn",0.0709836530613612,0.0744486297960064
2422,502,100,10.923736244548,49,2,"Linn",0.109353775819426,0.117342521833878
2422,516,100,16.106832269844,40,19,"Linn",0.160935745545571,0.0957898137419409
2422,517,100,5.183096025296,15,5,"Linn",0.0515819697261444,0.0359211801532278
2422,518,100,28.080670814338,128,4,"Linn",0.280605915310226,0.306527403974211
2422,521,94.496068620443,12.408643508586,56.6976411722658,1.88992137240886,"Linn",0.124781909780976,0.135776412187469
2422,522,82.617496138208,27.297021137388,128.883293975604,1.65234992276416,"Linn",0.272740683817658,0.308642668109274
2423,500,100,1.328979846603,19,9,"Linn",0.0134669471295881,0.0120595353538116
2423,501,100,1.148582831311,28,2,"Linn",0.0116470894093735,0.0177719468371961
2423,503,100,2.019122556483,37,9,"Linn",0.0200184349223606,0.0234843583205805
2423,504,100,4.005144743188,28,41,"Linn",0.0400368698447213,0.0177719468371961
2423,505,100,0.673592524991,19,0,"Linn",0.0069154593368155,0.0120595353538116
2423,511,100,1.201543422957,33,0,"Linn",0.0120110609534164,0.0209455087724097
2423,512,100,3.577322463802,82,8,"Linn",0.0356692113162062,0.0520464157375028
2423,513,100,1.638468304032,45,0,"Linn",0.0163787194819314,0.0285620574169223
2423,514,100,7.864647859352,158,29,"Linn",0.0786178535132709,0.100284557152749
2423,515,100,1.856930744569,49,1,"Linn",0.018562548746189,0.0311009069650932
2423,524,100,33.206290961708,32,440,"Linn",0.331942048167144,0.020310796385367
2423,525,99.753890424444,37.374100379236,1006.51675438264,9.9753890424444,"Linn",0.373604972702133,0.638848651772694
2423,526,100,1.565647490519,17,13,"Linn",0.0156507763938456,0.0107901105797262
2423,527,100,2.539625871249,22,24,"Linn",0.0254780080830045,0.0139636725149398
2424,525,0.246109575556,0.074979813127,2.48324561736004,0.0246109575556,"Linn",0.000749798131273447,0.0157324243579985
2424,548,100,6.039912331295,2,101,"Linn",0.0603991233129541,0.0126708564372491
2424,549,100,7.164994040066,2,120,"Linn",0.0716499404006613,0.0126708564372491
2424,566,100,9.711231591495,0,164,"Linn",0.0971123159149458,0
2424,567,100,18.475025954551,0,312,"Linn",0.184750259545507,0
2424,568,100,53.174914446111,0,898,"Linn",0.531749144461106,0
2424,569,100,0.592148267774,0,10,"Linn",0.0059214826777406,0
2424,845,96.407185628743,4.766793555581,151.359281437126,4.82035928143715,"Linn",0.0476679355558121,0.958925862767503
2425,555,100,1.813633520951,29,0,"Linn",0.0181354466312648,0.0245447627427266
2425,556,100,1.460635119172,23,0,"Linn",0.014383285259279,0.0194665359683694
2425,557,100,7.982767007157,104,12,"Linn",0.080046109269031,0.0880225974221919
2425,558,100,28.89305816135,352,55,"Linn",0.288916425642909,0.297922637428957
2425,559,100,9.861683032415,154,1,"Linn",0.0975561956716316,0.130341153875169
2425,560,100,7.899417655515,68,30,"Linn",0.080046109269031,0.0575532367760486
2425,561,100,2.795865062723,45,0,"Linn",0.0281412102898937,0.0380867008076792
2425,562,100,4.646286281867,68,3,"Linn",0.0462766569211586,0.0575532367760486
2425,563,6.600946040289,4.565353345841,69.0458955814229,1.9802838120867,"Linn",0.0456553385242239,0.0584384526001759
2425,858,4.761904761905,0.062539086929,1.00000000000005,0,"Linn",0.000625360228664336,0.00084637112905958
2425,860,100,7.50469043152,116,2,"Linn",0.0750432274397166,0.0981790509709064
2425,861,100,4.377736085053,38,16,"Linn",0.0437752160065013,0.0321621029042624
2425,862,100,0.750469043152,12,0,"Linn",0.00750432274397166,0.0101564535487145
2425,863,100,0.375234521576,6,0,"Linn",0.00375216137198583,0.00507822677435723
2425,864,100,0.500312695435,8,0,"Linn",0.00500288182931444,0.0067709690324763
2425,865,100,2.392120075047,32,3,"Linn",0.0237636886892436,0.0270838761299052
2425,867,76.029962546816,0.793464665416,5.32209737827712,3.8014981273408,"Linn",0.00808283950981462,0.00450446956701721
2425,877,100,11.823796122577,27,81,"Linn",0.118193083217554,0.0228520204846075
2425,878,100,0.500312695435,8,0,"Linn",0.00500288182931444,0.0067709690324763
2425,879,80.733944954128,1.000625390869,16.1467889908256,0,"Linn",0.010097559655497,0.0136661760288512
2426,615,100,0.3300330033,4,0,"Linn",0.00330305532617672,0.0048641486832314
2426,616,100,0.660066006601,8,0,"Linn",0.00660611065235344,0.00972829736646279
2426,618,100,1.111111111111,7,3,"Linn",0.0107349298100743,0.00851226019565494
2426,619,100,3.630363036304,34,5,"Linn",0.0363336085879439,0.0413452638074669
2426,620,100,2.554582381315,23,4,"Linn",0.0255986787778696,0.0279688549285805
2426,710,100,9.488448844884,75,20,"Linn",0.0949628406275807,0.0912027878105887
2426,711,100,5.201193196243,63,0,"Linn",0.0520231213872833,0.0766103417608945
2426,712,100,1.026769343601,12,0,"Linn",0.00990916597853016,0.0145924460496942
2426,713,100,4.448111477814,20,17,"Linn",0.0445912469033857,0.024320743416157
2426,714,100,10.575724239091,114,7,"Linn",0.105697770437655,0.138628237472095
2426,715,100,13.778877887789,73,47,"Linn",0.137902559867878,0.088770713468973
2426,716,100,1.155115511551,14,0,"Linn",0.0115606936416185,0.0170245203913099
2426,717,100,11.881188118812,128,8,"Linn",0.118909991742362,0.155652757863405
2426,718,100,5.940594059406,66,3,"Linn",0.059454995871181,0.080258453273318
2426,719,100,7.920792079208,96,0,"Linn",0.0792733278282413,0.116739568397554
2426,720,100,0.990099009901,12,0,"Linn",0.00990916597853016,0.0145924460496942
2426,1224,21.828358208955,19.306930693069,73.3432835820888,80.3283582089544,"Linn",0.193228736581336,0.089188159064921
2427,1222,100,49.026763990268,538,134,"Linn",0.490267639902676,0.671948400566698
2427,1224,78.171641791045,50.973236009732,262.656716417911,287.671641791046,"Linn",0.509732360097324,0.328051599433302
2428,1221,100,100,659,308,"Linn",1,1
2429,903,100,7.161874334398,7,131,"Linn",0.0719235852842592,0.00431087851514476
2429,921,44.855967078189,2.90202342918,0.44855967078189,54.2757201646087,"Linn",0.0291437576058892,0.000276240892504866
2429,1223,100,1.304579339723,47,1,"Linn",0.0131013222265008,0.0289444700302577
2429,1230,100,7.428115015974,9,135,"Linn",0.0745973245141574,0.00554255809090041
2429,1233,100,2.103301384452,39,20,"Linn",0.0211225399161951,0.0240177517272351
2429,1235,25.333333333333,0.505857294995,18.4933333333331,0.25333333333333,"Linn",0.00508010453680635,0.0113889304771537
2429,1232,100,2.316293929712,25,31,"Linn",0.0232615313001136,0.0153959946969456
2429,1229,100,5.564430244941,71,69,"Linn",0.0558811499048706,0.0437246249393255
2429,1227,100,0.372736954207,14,0,"Linn",0.00374323492185736,0.00862175703028953
2429,1226,100,10.782747603834,227,89,"Linn",0.108286438810874,0.139795631848266
2429,1231,100,0.958466453674,26,5,"Linn",0.00962546122763321,0.0160118344848234
2429,1200,100,1.144834930777,23,10,"Linn",0.0114970786885619,0.0141643151211899
2429,1201,100,6.443024494143,0,121,"Linn",0.0647044893635343,0
2429,1202,100,0.155307064253,6,0,"Linn",0.00160424353793887,0.00369503872726694
2429,1203,100,0.479233226837,18,0,"Linn",0.0048127306138166,0.0110851161818008
2429,923,31.200151917964,2.822151224707,21.8401063425748,42.1202050892514,"Linn",0.028363163855026,0.0134500064572404
2429,924,1.694915254237,0.079872204473,0.01694915254237,1.49152542372856,"Linn",0.000802121768969298,0.000010437962506402
2429,1204,100,10.543130990415,0,198,"Linn",0.105880073503965,0
2429,1206,100,3.00851970181,109,2,"Linn",0.0302132532978487,0.0671265368786828
2429,1207,100,2.183173588924,18,32,"Linn",0.0219246616851645,0.0110851161818008
2429,1208,100,13.95101171459,500,12,"Linn",0.140103935646661,0.307919893938912
2429,1209,100,0.346112886049,11,1,"Linn",0.00347586099886755,0.00677423766665606
2429,1210,100,5.111821086262,160,16,"Linn",0.0513357932140438,0.0985343660604518
2429,1211,100,11.106673766418,257,80,"Linn",0.111494925886751,0.158270825484601
2429,1228,100,0.798722044728,16,7,"Linn",0.00802121768969434,0.00985343660604518
2430,1220,16.872839730762,98.906958144495,31.8896670911402,81.6645442968881,"Linn",1,1
2431,638,100,7.697260313464,70,0,"Linn",0.0766843162315135,0.0954201023694655
2431,639,100,36.45099603125,209,62,"Linn",0.364798247215629,0.284897162788833
2431,640,100,16.322804454994,97,26,"Linn",0.163228044549936,0.132224998997688
2431,641,100,17.966039802812,164,0,"Linn",0.179660398028117,0.223555668408462
2431,643,100,1.643235347818,15,0,"Linn",0.0164323534781815,0.0204471647934569
2431,644,100,14.570020083988,133,0,"Linn",0.145700200839876,0.181298194501984
2431,645,100,4.929706043454,43,1,"Linn",0.0492970604345444,0.0586152057412431
2431,647,0.980392156863,0.41993792222,2.59803921568695,0.61764705882369,"Linn",0.00419937922220302,0.00354150239886764
2432,637,100,3.035651919465,45,2,"Linn",0.0305264250856609,0.0486816122104458
2432,646,100,6.682965046583,103,2,"Linn",0.0666597445748105,0.111426801281687
2432,647,99.019607843137,24.120029072786,262.401960784313,62.3823529411763,"Linn",0.241200290727857,0.283870011070278
2432,648,100,9.220226352404,98,25,"Linn",0.092202263524037,0.106017733258304
2432,649,100,6.603675630776,104,1,"Linn",0.0660367563077562,0.112508614886364
2432,650,100,34.326653514691,197,177,"Linn",0.343266535146921,0.213117280121285
2432,651,100,6.977468591008,76,18,"Linn",0.069774685910082,0.0822178339554195
2432,652,100,8.846433392171,36,53,"Linn",0.0884643339217112,0.0389452897683566
2432,655,1.415094339623,0.186896480116,2.9716981132083,0.01415094339623,"Linn",0.00186896480116339,0.00321482344786044
2433,632,100,29.406474820144,138,258,"Linn",0.294064748201439,0.123747820128418
2433,633,100,2.203237410072,25,12,"Linn",0.0220323741007194,0.0224180833565974
2433,634,100,12.544964028777,71,104,"Linn",0.12544964028777,0.0636673567327366
2433,635,100,0.359712230216,0,4,"Linn",0.00359712230215827,0
2433,653,100,5.620503597122,57,34,"Linn",0.056205035971223,0.0511132300530421
2433,654,100,19.514388489209,288,73,"Linn",0.195143884892086,0.258256320268002
2433,655,98.584905660377,9.397482014388,207.028301886792,0.98584905660377,"Linn",0.0939748201438846,0.185647109154916
2433,657,100,5.395683453237,92,14,"Linn",0.0539568345323741,0.0824985467522784
2433,658,100,14.748201438849,232,48,"Linn",0.147482014388489,0.208039813549224
2433,660,18.367346938776,0.809352517986,5.14285714285728,6.4285714285716,"Linn",0.00809352517985633,0.00461172000478587
2434,614,100,0.54105942927,19,6,"Linn",0.0054105942926957,0.0533172980557226
2434,623,11.538461538462,0.183262064753,10.5000000000004,0,"Linn",0.00183262064752604,0.0294648226097426
2434,624,100,5.131337813073,54,120,"Linn",0.0513133781307269,0.151533373421527
2434,625,100,8.150798498996,3,232,"Linn",0.0815079849899642,0.0084185207456404
2434,626,100,14.643511650231,25,407,"Linn",0.146435116502313,0.0701543395470034
2434,627,100,4.241207784274,11,116,"Linn",0.0424120778427437,0.0308679094006815
2434,628,100,0.069814119906,0,2,"Linn",0.000698141199057509,0
2434,629,100,1.186840038398,0,34,"Linn",0.0118684003839777,0
