SERIALNO,PWGTP,AGEP,RELP,SCHG,SEX,WKHP,ESR,PINCP
2.01E+12,21,17,2,5,2,0,6,0
2.01E+12,3,33,0,0,2,24,2,30000
2.01E+12,2,10,2,3,2,0,0,0
2.01E+12,3,8,2,3,1,0,0,0
2.01E+12,2,6,2,2,2,0,0,0
2.01E+12,2,3,2,0,2,0,0,0
2.01E+12,3,1,2,0,2,0,0,0
2.01E+12,16,25,0,0,2,40,1,32600
2.01E+12,21,28,1,0,1,45,1,60000
2.01E+12,18,1,2,0,1,0,0,0
2.01E+12,12,38,0,0,2,40,1,73000
2.01E+12,21,19,14,6,1,35,1,30000
2.01E+12,44,21,0,6,1,20,6,1000
2.01E+12,48,21,9,6,1,30,6,1900
2.01E+12,21,32,0,0,1,50,1,83000
2.01E+12,22,32,1,0,2,0,6,0
2.01E+12,20,4,2,1,1,0,0,0
2.01E+12,19,2,2,0,1,0,0,0
2.01E+12,4,39,0,0,1,40,1,27700
2.01E+12,4,39,1,0,2,40,1,68100
2.01E+12,6,3,2,1,1,0,0,0
2.01E+12,13,63,0,0,2,25,1,42001
2.01E+12,13,31,2,0,1,40,1,21000
2.01E+12,11,53,0,0,1,30,1,30000
2.01E+12,16,60,1,0,2,20,1,9600
2.01E+12,11,22,13,0,1,30,6,2000
2.01E+12,13,32,0,0,1,40,1,31700
2.01E+12,10,24,1,6,2,40,1,26100
2.01E+12,10,1,2,0,2,0,0,0
2.01E+12,10,1,2,0,2,0,0,0
2.01E+12,21,81,0,0,1,0,6,14500
2.01E+12,15,76,1,0,2,0,6,8900
2.01E+12,10,33,0,0,2,40,1,46000
2.01E+12,11,13,2,4,1,0,0,0
2.01E+12,9,11,2,4,2,0,0,0
2.01E+12,11,8,2,3,1,0,0,0
2.01E+12,23,70,0,0,1,50,1,72000
2.01E+12,22,71,1,0,2,0,6,15900
2.01E+12,44,42,2,0,1,0,6,10000
2.01E+12,12,32,0,0,1,40,1,45000
2.01E+12,14,32,1,0,2,38,1,45000
2.01E+12,11,7,2,3,2,0,0,0
2.01E+12,12,13,2,4,1,0,0,0
2.01E+12,5,80,0,0,1,0,6,17000
2.01E+12,3,82,1,0,2,0,6,6700
2.01E+12,21,54,0,0,1,35,1,56000
2.01E+12,18,52,1,0,2,25,1,26000
2.01E+12,12,89,0,0,1,0,6,34800
2.01E+12,16,94,1,0,2,0,6,12000
2.01E+12,15,76,0,0,1,0,6,9900
2.01E+12,13,74,1,0,2,0,6,5000
2.01E+12,16,74,0,0,1,12,6,20700
2.01E+12,17,70,1,0,2,0,6,12000
2.01E+12,13,55,0,0,2,40,1,66000
2.01E+12,11,40,0,0,1,40,1,92000
2.01E+12,11,40,1,0,2,2,6,1400
2.01E+12,10,12,2,4,2,0,0,0
2.01E+12,10,9,2,3,2,0,0,0
2.01E+12,27,32,0,0,2,65,1,80000
2.01E+12,10,54,0,0,1,50,1,25500
2.01E+12,25,63,0,0,1,50,1,75000
2.01E+12,22,54,1,0,2,40,1,110000
2.01E+12,25,16,2,5,1,5,6,500
2.01E+12,12,43,0,0,1,30,1,43500
2.01E+12,13,43,1,0,2,40,1,3640
2.01E+12,17,24,0,0,1,34,1,30000
2.01E+12,13,28,0,7,2,30,1,17000
2.01E+12,13,31,1,0,1,45,1,81000
2.01E+12,12,0,2,0,1,0,0,0
2.01E+12,14,70,0,0,1,0,6,41000
2.01E+12,15,69,1,0,2,0,6,6000
2.01E+12,3,58,0,0,2,0,6,0
2.01E+12,4,56,1,0,1,40,1,35000
2.01E+12,7,19,8,0,2,45,6,45000
2.01E+12,12,77,0,0,2,0,6,18700
2.01E+12,5,68,0,0,1,0,6,31400
2.01E+12,5,59,1,0,2,0,6,0
2.01E+12,6,28,0,0,1,40,1,53050
2.01E+12,5,27,1,0,2,10,1,3000
2.01E+12,13,58,0,0,2,40,6,26700
2.01E+12,16,47,9,0,1,6,1,10000
2.01E+12,18,55,0,0,2,50,1,110100
2.01E+12,40,26,0,6,2,25,1,8000
2.01E+12,49,28,1,0,1,40,1,18000
2.01E+12,19,52,0,0,2,40,1,50000
2.01E+12,15,53,1,0,1,40,1,50000
2.01E+12,23,29,0,0,1,36,1,19800
2.01E+12,20,28,1,0,2,30,6,11400
2.01E+12,20,11,2,4,2,0,0,0
2.01E+12,37,4,2,1,1,0,0,0
2.01E+12,37,3,2,1,1,0,0,0
2.01E+12,38,0,2,0,1,0,0,0
2.01E+12,20,66,0,0,1,30,1,29000
2.01E+12,14,53,1,0,2,40,1,27900
2.01E+12,16,86,0,0,1,0,6,34000
2.01E+12,21,83,1,0,2,0,6,11000
2.01E+12,24,76,0,0,1,0,6,24000
2.01E+12,20,71,1,0,2,0,6,7000
2.01E+12,16,37,0,0,1,58,1,42400
2.01E+12,18,34,1,0,2,40,1,48000
2.01E+12,15,11,2,4,1,0,0,0
2.01E+12,19,54,0,0,2,28,1,10700
2.01E+12,23,57,1,0,1,80,1,43700
2.01E+12,29,8,5,3,1,0,0,0
2.01E+12,30,7,5,3,1,0,0,0
2.01E+12,19,51,0,0,1,48,1,52000
2.01E+12,17,41,1,0,2,0,6,0
2.01E+12,13,10,2,3,2,0,0,0
2.01E+12,13,8,2,3,2,0,0,0
2.01E+12,55,56,0,0,2,0,6,0
2.01E+12,41,52,1,0,1,39,1,25000
2.01E+12,143,32,2,0,2,35,1,30900
2.01E+12,57,15,5,5,1,0,0,0
2.01E+12,69,9,5,3,2,0,0,0
2.01E+12,13,70,0,0,2,40,1,24800
2.01E+12,14,74,1,0,1,24,6,26000
2.01E+12,17,50,0,0,2,60,1,36000
2.01E+12,14,86,0,0,2,0,6,11000
2.01E+12,16,25,0,0,1,40,1,80000
2.01E+12,17,7,2,3,1,0,0,0
2.01E+12,23,4,2,1,1,0,0,0
2.01E+12,10,28,10,0,2,20,1,15000
2.01E+12,4,51,0,0,2,60,1,180000
2.01E+12,10,28,2,0,2,0,6,0
2.01E+12,8,4,5,0,2,0,0,0
2.01E+12,4,50,10,0,2,20,1,40000
2.01E+12,16,35,0,0,2,82,1,71600
2.01E+12,26,16,2,5,2,0,3,0
2.01E+12,15,5,2,0,1,0,0,0
2.01E+12,21,44,0,0,1,40,1,67000
2.01E+12,28,15,2,5,1,0,0,0
2.01E+12,17,51,0,0,2,40,1,36500
2.01E+12,14,60,0,0,1,40,1,30000
2.01E+12,13,60,1,0,2,40,1,39000
2.01E+12,27,55,0,6,2,0,6,0
2.01E+12,30,56,1,0,1,40,1,95000
2.01E+12,18,48,0,0,2,45,1,4800
2.01E+12,21,56,1,0,1,40,1,28900
2.01E+12,21,71,0,0,2,0,6,10200
2.01E+12,5,62,0,0,1,40,1,50100
2.01E+12,5,61,1,0,2,45,1,42000
2.01E+12,20,61,0,0,2,45,1,79090
2.01E+12,2,94,0,0,2,0,6,3200
2.01E+12,4,86,1,0,1,0,6,9700
2.01E+12,15,56,0,0,1,60,1,100000
2.01E+12,13,55,1,0,2,45,1,49500
2.01E+12,22,47,0,0,1,40,3,29000
2.01E+12,20,54,1,0,2,25,3,7600
2.01E+12,15,18,2,5,1,40,3,10000
2.01E+12,23,17,2,5,1,50,6,1700
2.01E+12,16,14,2,5,2,0,0,0
2.01E+12,9,41,0,0,1,80,1,36000
2.01E+12,9,41,1,6,2,40,3,3000
2.01E+12,15,16,2,5,2,8,6,3000
2.01E+12,16,15,2,5,2,0,0,3000
2.01E+12,8,64,0,0,2,9,1,22600
2.01E+12,20,59,0,0,1,45,1,124000
2.01E+12,20,40,0,0,1,62,1,70000
2.01E+12,17,23,13,0,1,40,6,2000
2.01E+12,86,47,0,0,2,0,6,8400
2.01E+12,6,28,0,0,2,30,3,2000
2.01E+12,6,34,1,0,1,60,1,34000
2.01E+12,5,9,2,3,2,0,0,0
2.01E+12,22,55,0,0,1,40,2,105000
2.01E+12,18,53,1,0,2,35,2,750
2.01E+12,25,23,2,0,1,40,1,24000
2.01E+12,17,40,0,0,1,60,1,107000
2.01E+12,17,39,1,0,2,30,1,80000
2.01E+12,16,6,2,3,1,0,0,0
2.01E+12,15,3,2,1,2,0,0,0
2.01E+12,13,62,0,0,1,40,6,24200
2.01E+12,13,62,1,0,2,0,6,0
2.01E+12,7,21,0,6,1,40,6,10000
2.01E+12,8,21,10,6,2,0,6,0
2.01E+12,38,26,0,6,2,40,1,17800
2.01E+12,39,5,2,2,2,0,0,0
2.01E+12,39,3,2,1,2,0,0,0
2.01E+12,39,3,2,1,2,0,0,0
2.01E+12,13,58,0,0,2,0,6,440
2.01E+12,15,54,1,0,1,50,1,104000
2.01E+12,14,49,0,0,2,0,6,6000
2.01E+12,18,20,2,0,1,0,3,0
2.01E+12,19,11,2,4,2,0,0,0
2.01E+12,15,30,0,7,2,13,1,11000
2.01E+12,17,54,0,0,2,45,1,75000
2.01E+12,13,52,1,6,1,40,1,35000
2.01E+12,16,94,0,0,2,0,6,24700
2.01E+12,31,46,0,0,2,30,1,7000
2.01E+12,22,46,1,0,1,50,1,112000
2.01E+12,16,10,2,4,2,0,0,0
2.01E+12,17,8,2,3,1,0,0,0
2.01E+12,4,65,0,0,1,0,6,14300
2.01E+12,5,59,1,7,2,45,1,50000
2.01E+12,16,53,0,0,2,40,1,40000
2.01E+12,24,46,10,0,1,40,1,30000
2.01E+12,17,51,0,0,1,0,6,7600
2.01E+12,10,44,0,6,1,0,6,13000
2.01E+12,9,26,1,0,2,0,6,13000
2.01E+12,10,0,2,0,2,0,0,0
2.01E+12,18,57,0,0,1,0,6,23000
2.01E+12,11,54,0,0,1,60,1,55000
2.01E+12,49,29,0,0,1,40,1,75000
2.01E+12,13,58,0,0,2,40,1,50000
2.01E+12,13,51,0,0,1,40,1,65000
2.01E+12,18,48,1,0,2,40,1,20500
2.01E+12,23,21,2,6,2,20,1,5100
2.01E+12,16,71,0,0,1,11,1,46900
2.01E+12,14,61,1,0,2,11,1,25000
2.01E+12,9,81,0,0,1,0,6,28000
2.01E+12,16,74,1,0,2,0,6,48900
2.01E+12,29,41,14,0,2,20,1,8700
2.01E+12,37,58,0,0,2,20,6,600
2.01E+12,42,64,1,0,1,55,1,60000
2.01E+12,21,18,14,6,2,48,6,6000
2.01E+12,15,83,0,0,2,0,6,26300
2.01E+12,25,30,0,0,1,40,1,30000
2.01E+12,4,32,0,0,2,8,6,1500
2.01E+12,3,38,1,0,1,40,1,71000
2.01E+12,3,6,2,3,2,0,0,0
2.01E+12,15,74,0,0,1,24,6,65500
2.01E+12,22,69,1,0,2,0,6,24300
2.01E+12,22,80,0,0,1,40,6,43600
2.01E+12,15,78,1,0,2,0,6,5800
2.01E+12,17,60,0,0,2,40,1,21180
2.01E+12,19,61,1,0,1,40,1,41900
2.01E+12,23,33,0,0,1,40,1,42100
2.01E+12,21,33,1,7,2,30,1,30100
2.01E+12,29,3,2,1,2,0,0,0
2.01E+12,18,31,0,0,1,43,1,42000
2.01E+12,16,29,1,0,2,40,1,42000
2.01E+12,19,3,2,1,1,0,0,0
2.01E+12,43,26,0,6,1,35,6,3500
2.01E+12,18,31,0,0,1,50,1,52000
2.01E+12,33,87,13,0,2,0,6,6900
2.01E+12,12,68,0,7,1,50,1,93700
2.01E+12,12,61,1,0,2,0,6,0
2.01E+12,3,90,0,0,2,0,6,17780
2.01E+12,18,27,0,0,1,50,1,72000
2.01E+12,15,26,1,6,2,20,1,14000
2.01E+12,12,51,0,0,1,60,1,56000
2.01E+12,17,49,1,0,2,0,6,0
2.01E+12,20,18,14,6,2,25,6,3000
2.01E+12,20,71,0,0,1,0,3,9900
2.01E+12,19,72,1,0,2,0,6,7200
2.01E+12,18,19,0,0,2,32,1,10000
2.01E+12,24,21,9,0,1,35,1,15500
2.01E+12,35,18,9,6,2,55,1,800
2.01E+12,34,18,9,6,2,40,1,12000
2.01E+12,17,81,0,0,2,0,6,42000
2.01E+12,17,42,13,0,1,0,6,0
2.01E+12,22,18,14,6,1,72,6,6000
2.01E+12,13,55,0,0,1,40,1,48000
2.01E+12,13,46,1,0,2,10,1,4000
2.01E+12,21,30,0,0,1,40,1,48000
2.01E+12,29,53,0,0,1,40,1,25000
2.01E+12,8,44,0,0,2,0,6,12000
2.01E+12,8,42,1,0,1,40,1,50100
2.01E+12,8,16,2,5,2,0,6,2000
2.01E+12,9,13,2,4,2,0,0,0
2.01E+12,9,7,2,3,2,0,0,0
2.01E+12,17,78,0,0,1,0,6,89700
2.01E+12,27,74,1,0,2,0,6,26100
2.01E+12,14,25,0,0,2,40,1,17000
2.01E+12,13,29,1,0,1,40,1,33600
2.01E+12,32,30,0,0,1,60,1,24000
2.01E+12,28,26,1,0,2,40,1,34000
2.01E+12,14,52,0,0,2,32,1,36003
2.01E+12,11,50,1,0,1,47,1,78000
2.01E+12,15,82,0,0,2,0,6,15700
2.01E+12,51,52,0,0,1,40,1,18000
2.01E+12,62,43,1,0,2,40,1,80000
2.01E+12,71,21,2,0,1,25,1,16000
2.01E+12,14,38,0,0,2,40,1,106000
2.01E+12,20,47,0,0,1,50,1,90000
2.01E+12,21,42,1,0,2,40,6,17000
2.01E+12,13,13,2,4,1,0,0,0
2.01E+12,17,6,2,2,2,0,0,0
2.01E+12,20,68,0,0,2,0,6,8000
2.01E+12,13,41,0,0,1,45,1,103300
2.01E+12,13,40,1,0,2,5,1,1000
2.01E+12,21,16,2,5,2,0,6,4
2.01E+12,12,14,2,5,1,0,0,0
2.01E+12,12,9,2,3,2,0,0,0
2.01E+12,14,86,0,0,1,24,1,18200
2.01E+12,19,80,1,0,2,0,6,6500
2.01E+12,12,41,0,7,1,32,1,21000
2.01E+12,13,41,1,0,2,0,6,0
2.01E+12,16,10,2,4,1,0,0,0
2.01E+12,14,8,2,3,2,0,0,0
2.01E+12,17,5,2,2,1,0,0,0
2.01E+12,16,66,0,0,1,0,6,12300
2.01E+12,17,57,1,0,2,40,1,70000
2.01E+12,19,82,0,0,1,0,6,0
2.01E+12,43,23,0,6,1,25,6,1000
2.01E+12,56,22,10,6,2,20,1,15000
2.01E+12,18,61,0,0,1,70,1,40000
2.01E+12,20,61,1,0,2,40,1,42000
2.01E+12,14,44,0,0,2,42,1,30000
2.01E+12,15,42,1,0,1,40,1,30000
2.01E+12,4,54,0,0,1,45,1,61200
2.01E+12,5,54,1,0,2,20,1,19400
2.01E+12,38,57,0,0,2,0,6,40910
2.01E+12,44,58,1,0,1,40,1,89010
2.01E+12,73,46,0,0,1,40,1,60000
2.01E+12,60,44,1,0,2,40,1,40000
2.01E+12,4,48,0,0,1,40,1,22000
2.01E+12,6,47,1,0,2,0,6,0
2.01E+12,4,13,2,4,2,0,0,0
2.01E+12,4,17,2,5,1,0,6,0
2.01E+12,5,47,0,0,1,45,1,71700
2.01E+12,3,46,1,0,2,42,1,33000
2.01E+12,47,50,0,0,1,40,6,4000
2.01E+12,22,51,0,0,1,50,1,117300
2.01E+12,28,49,1,6,2,52,1,113000
2.01E+12,5,43,0,0,2,30,2,57300
2.01E+12,5,17,2,5,1,25,1,5000
2.01E+12,5,14,2,5,2,0,0,0
2.01E+12,19,18,14,6,2,2,6,1000
2.01E+12,12,54,0,0,1,0,6,25000
2.01E+12,17,54,1,0,2,35,1,24000
2.01E+12,58,29,2,0,1,40,1,13000
2.01E+12,11,65,0,0,1,42,1,43100
2.01E+12,13,58,1,0,2,0,6,17700
2.01E+12,20,45,0,0,1,40,1,35000
2.01E+12,18,33,1,0,2,0,6,0
2.01E+12,27,15,2,5,2,0,0,0
2.01E+12,15,13,2,4,2,0,0,0
2.01E+12,16,3,2,0,1,0,0,0
2.01E+12,11,39,13,6,2,0,6,0
2.01E+12,20,52,0,0,1,60,1,138000
2.01E+12,16,52,1,0,2,40,6,15000
2.01E+12,12,18,2,6,1,20,1,5000
2.01E+12,18,52,0,0,2,40,1,37300
2.01E+12,8,18,2,5,2,0,6,0
2.01E+12,15,67,0,0,2,0,6,9600
2.01E+12,23,51,0,0,2,45,1,41700
2.01E+12,27,51,1,0,1,60,1,93230
2.01E+12,16,34,0,0,2,40,1,69000
2.01E+12,16,30,0,0,2,40,1,41000
2.01E+12,21,61,0,0,1,48,1,46500
2.01E+12,22,67,1,0,2,0,6,7200
2.01E+12,12,35,0,0,1,50,1,64000
2.01E+12,14,32,1,7,2,20,1,20000
2.01E+12,20,0,2,0,2,0,0,0
2.01E+12,5,65,0,0,1,0,6,15000
2.01E+12,5,56,1,0,2,40,1,32000
2.01E+12,11,34,2,0,2,0,6,8400
2.01E+12,14,70,0,0,1,35,1,24810
2.01E+12,14,70,1,0,2,0,6,7200
2.01E+12,12,32,0,0,2,40,1,30000
2.01E+12,10,9,2,3,1,0,0,0
2.01E+12,10,7,2,3,2,0,0,0
2.01E+12,10,5,2,0,2,0,0,0
2.01E+12,40,46,0,0,1,0,6,0
2.01E+12,34,43,1,0,2,55,1,58000
2.01E+12,32,15,2,5,1,0,0,0
2.01E+12,33,8,2,3,2,0,0,0
2.01E+12,23,61,0,0,1,0,6,3000
2.01E+12,24,81,0,0,2,0,6,23900
2.01E+12,19,59,0,0,1,0,6,74700
2.01E+12,18,57,1,0,2,0,6,7600
2.01E+12,31,77,4,0,2,0,6,7300
2.01E+12,17,52,0,0,2,40,1,13000
2.01E+12,21,55,1,0,1,0,6,15600
2.01E+12,5,64,0,0,1,20,1,22700
2.01E+12,4,54,1,0,2,0,6,10400
2.01E+12,5,9,5,3,2,0,0,0
2.01E+12,18,63,0,0,1,0,6,29200
2.01E+12,16,52,1,6,2,30,3,11000
2.01E+12,31,84,4,0,2,0,6,13000
2.01E+12,11,45,0,0,1,40,1,126000
2.01E+12,9,37,1,0,2,30,1,81000
2.01E+12,8,18,2,5,1,20,1,8000
2.01E+12,8,2,2,0,2,0,0,0
2.01E+12,15,88,0,0,2,0,6,22040
2.01E+12,18,35,0,6,2,25,1,15000
2.01E+12,28,18,2,6,1,0,6,1700
2.01E+12,19,16,2,5,2,0,6,1300
2.01E+12,24,7,2,3,1,0,0,0
2.01E+12,20,5,2,2,2,0,0,0
2.01E+12,17,26,0,0,2,30,1,9000
2.01E+12,12,32,10,0,1,25,6,6600
2.01E+12,22,48,0,0,1,44,1,40000
2.01E+12,14,46,1,0,2,30,1,25000
2.01E+12,22,21,2,0,2,20,1,8000
2.01E+12,4,75,0,0,1,0,6,75300
2.01E+12,4,75,1,0,2,0,6,8800
2.01E+12,36,78,0,0,2,0,6,7900
2.01E+12,55,77,1,0,1,0,6,16000
2.01E+12,13,40,0,0,1,0,6,0
2.01E+12,18,16,2,5,2,0,6,0
2.01E+12,19,15,2,5,2,0,0,0
2.01E+12,19,11,2,4,2,0,0,0
2.01E+12,8,0,5,0,1,0,0,0
2.01E+12,27,35,12,0,2,0,6,8100
2.01E+12,18,34,0,0,1,40,1,50000
2.01E+12,16,33,1,0,2,40,1,41000
2.01E+12,18,10,2,3,1,0,0,0
2.01E+12,7,46,0,0,1,45,1,40000
2.01E+12,3,53,0,0,2,40,1,49200
2.01E+12,13,82,0,0,1,0,6,13600
2.01E+12,18,83,1,0,2,0,6,6100
2.01E+12,5,60,0,0,1,50,1,44000
2.01E+12,57,76,0,0,2,0,6,24800
2.01E+12,41,77,1,0,1,0,6,29400
2.01E+12,22,69,0,0,1,0,6,59700
2.01E+12,20,62,1,0,2,20,1,14600
2.01E+12,34,24,0,0,2,40,1,22000
2.01E+12,32,24,10,0,1,40,1,25000
2.01E+12,51,35,0,0,2,40,1,6000
2.01E+12,49,13,2,4,1,0,0,0
2.01E+12,48,11,2,4,1,0,0,0
2.01E+12,19,34,0,6,1,40,1,31600
2.01E+12,31,26,0,0,2,42,1,20000
2.01E+12,33,29,10,6,1,43,1,38000
2.01E+12,11,73,0,0,1,0,6,29400
2.01E+12,12,63,1,0,2,0,6,9200
2.01E+12,4,77,0,0,2,0,6,10200
2.01E+12,20,70,0,0,2,0,6,25100
2.01E+12,24,77,1,0,1,0,6,12100
2.01E+12,27,51,0,0,1,40,1,48000
2.01E+12,14,66,0,0,1,0,6,7500
2.01E+12,13,56,1,0,2,20,1,9600
2.01E+12,18,59,0,0,1,48,1,38000
2.01E+12,17,55,1,0,2,15,1,9000
2.01E+12,9,22,0,6,1,20,2,3800
2.01E+12,10,21,3,6,1,20,2,7400
2.01E+12,19,51,0,0,1,40,1,35604
2.01E+12,24,49,1,0,2,40,1,21300
2.01E+12,66,35,0,0,2,0,6,0
2.01E+12,64,36,1,0,1,40,1,55000
2.01E+12,37,3,2,1,1,0,0,0
2.01E+12,25,1,2,0,2,0,0,0
2.01E+12,17,20,14,6,2,15,6,1500
2.01E+12,9,63,0,0,2,40,6,26200
2.01E+12,17,37,2,6,1,32,3,1500
2.01E+12,14,57,0,0,2,0,6,19000
2.01E+12,22,83,0,0,1,0,6,28200
2.01E+12,15,83,1,0,2,0,6,8200
2.01E+12,14,20,0,6,1,20,1,8800
2.01E+12,14,21,9,6,1,30,1,8800
2.01E+12,15,21,9,6,1,30,6,2500
2.01E+12,18,35,0,0,1,56,1,44600
2.01E+12,22,28,1,0,2,10,1,3300
2.01E+12,25,1,2,0,1,0,0,0
2.01E+12,20,66,0,0,1,60,1,96000
2.01E+12,22,21,14,6,2,40,1,26800
2.01E+12,14,68,0,0,1,0,6,71900
2.01E+12,19,69,1,0,2,0,6,34700
2.01E+12,52,26,0,0,1,0,6,2600
2.01E+12,60,40,1,0,2,40,1,24000
2.01E+12,36,14,2,5,1,0,0,0
2.01E+12,36,7,2,3,1,0,0,0
2.01E+12,13,67,0,0,1,0,6,35400
2.01E+12,13,66,1,0,2,0,6,8400
2.01E+12,2,60,0,0,1,40,1,33400
2.01E+12,3,59,1,0,2,20,1,16300
2.01E+12,28,31,14,0,1,0,6,7600
2.01E+12,24,65,0,0,2,0,6,192000
2.01E+12,34,61,0,0,1,40,1,100000
2.01E+12,24,25,2,0,1,8,1,9800
2.01E+12,12,24,0,0,1,40,1,37000
2.01E+12,13,23,9,0,1,35,1,31000
2.01E+12,13,22,9,6,1,38,1,21520
2.01E+12,2,26,0,0,2,35,1,14000
2.01E+12,14,32,0,0,2,40,1,70000
2.01E+12,17,28,1,0,1,40,3,26700
2.01E+12,19,44,0,0,1,32,1,35000
2.01E+12,19,47,1,0,2,36,1,28000
2.01E+12,9,9,2,3,2,0,0,0
2.01E+12,10,14,2,5,2,0,0,0
2.01E+12,12,52,0,0,1,37,1,46000
2.01E+12,17,48,1,0,2,40,1,24150
2.01E+12,18,17,2,0,2,35,1,3604
2.01E+12,20,37,0,6,1,0,6,26000
2.01E+12,25,33,1,0,2,40,1,89000
2.01E+12,28,5,2,2,1,0,0,0
2.01E+12,35,3,2,1,2,0,0,0
2.01E+12,4,59,0,0,2,16,1,5300
2.01E+12,9,38,0,0,1,45,1,87400
2.01E+12,10,51,1,0,2,10,1,6940
2.01E+12,8,12,2,4,2,0,0,0
2.01E+12,9,10,2,3,1,0,0,0
2.01E+12,4,70,0,0,2,0,6,13500
2.01E+12,22,56,0,0,1,40,1,50000
2.01E+12,28,50,0,0,1,40,1,29000
2.01E+12,19,47,0,0,1,58,1,70000
2.01E+12,16,44,1,0,2,40,1,46000
2.01E+12,18,13,2,4,2,0,0,0
2.01E+12,18,9,2,3,2,0,0,0
2.01E+12,21,46,0,0,1,60,1,23000
2.01E+12,18,44,1,0,2,40,1,32000
2.01E+12,22,20,2,6,2,22,1,11000
2.01E+12,33,58,14,0,2,25,1,15300
2.01E+12,23,56,0,0,2,0,6,102500
2.01E+12,24,68,0,0,1,0,6,24600
2.01E+12,21,60,1,0,2,0,6,0
2.01E+12,42,45,6,0,2,40,1,19500
2.01E+12,18,54,0,0,2,35,1,12900
2.01E+12,18,81,0,0,2,30,1,180850
2.01E+12,17,59,0,0,2,0,6,50000
2.01E+12,19,58,1,0,1,0,6,35000
2.01E+12,17,66,0,0,1,0,6,74400
2.01E+12,23,66,1,0,2,0,6,14400
2.01E+12,22,75,0,0,2,15,1,30100
2.01E+12,21,26,0,0,2,25,1,6500
2.01E+12,29,4,2,1,2,0,0,0
2.01E+12,29,1,2,0,2,0,0,0
2.01E+12,4,34,0,0,2,10,6,2600
2.01E+12,6,11,2,4,1,0,0,0
2.01E+12,6,1,2,0,2,0,0,0
2.01E+12,5,0,2,0,1,0,0,0
2.01E+12,4,56,0,0,2,30,1,22420
2.01E+12,4,63,1,0,1,40,1,31000
2.01E+12,3,18,2,5,1,60,6,18300
2.01E+12,6,19,12,5,1,0,6,0
2.01E+12,24,18,14,6,1,40,6,2600
2.01E+12,10,25,0,0,2,50,1,35100
2.01E+12,9,25,10,0,1,40,1,17000
2.01E+12,16,50,0,0,1,40,1,57250
2.01E+12,20,15,2,5,2,0,0,0
2.01E+12,13,52,10,0,2,32,1,60090
2.01E+12,18,27,0,0,1,42,1,47600
2.01E+12,15,28,1,6,2,0,6,0
2.01E+12,17,2,2,0,1,0,0,0
2.01E+12,19,90,0,0,2,0,6,92100
2.01E+12,8,57,0,0,1,40,1,30000
2.01E+12,8,57,1,0,2,40,1,35000
2.01E+12,20,53,0,0,1,65,1,60000
2.01E+12,16,52,1,0,2,10,1,6600
2.01E+12,14,65,0,0,1,0,6,21300
2.01E+12,12,62,1,0,2,0,6,25200
2.01E+12,17,81,0,0,2,0,6,9600
2.01E+12,51,34,0,0,1,40,1,67000
2.01E+12,53,13,2,4,1,0,0,0
2.01E+12,46,6,2,2,2,0,0,0
2.01E+12,54,4,2,0,1,0,0,0
2.01E+12,47,33,10,0,2,40,3,25000
2.01E+12,14,38,0,0,2,45,1,90000
2.01E+12,16,41,1,0,1,40,1,100000
2.01E+12,21,11,2,4,2,0,0,0
2.01E+12,15,6,2,2,1,0,0,0
2.01E+12,17,45,0,0,2,24,2,5000
2.01E+12,25,11,2,4,1,0,0,0
2.01E+12,25,10,2,4,1,0,0,0
2.01E+12,21,7,2,3,2,0,0,0
2.01E+12,42,39,9,0,1,40,1,40000
2.01E+12,13,53,0,0,1,40,1,30000
2.01E+12,18,54,1,0,2,40,1,98000
2.01E+12,18,94,0,0,2,0,6,8500
2.01E+12,9,54,0,0,1,40,1,45200
2.01E+12,13,53,1,0,2,0,6,0
2.01E+12,20,19,14,6,2,15,1,2000
2.01E+12,17,64,0,0,2,32,1,18800
2.01E+12,19,63,1,0,1,27,1,19700
2.01E+12,21,18,14,6,1,40,6,4000
2.01E+12,14,26,0,7,1,25,1,30000
2.01E+12,7,54,0,0,2,45,1,75000
2.01E+12,12,46,1,0,1,40,1,35000
2.01E+12,18,26,0,0,1,40,1,40000
2.01E+12,14,25,1,0,2,25,1,2500
2.01E+12,2,43,0,0,1,50,1,72000
2.01E+12,2,41,1,0,2,0,6,1500
2.01E+12,4,18,2,5,2,2,3,80
2.01E+12,2,15,2,5,1,0,0,0
2.01E+12,4,6,2,3,1,0,0,0
2.01E+12,17,50,0,0,2,40,1,32000
2.01E+12,21,57,1,0,1,0,6,0
2.01E+12,20,15,2,5,1,0,0,0
2.01E+12,27,13,2,4,1,0,0,0
2.01E+12,13,21,0,6,1,35,6,9000
2.01E+12,13,50,0,0,1,40,1,90000
2.01E+12,20,42,1,0,2,0,6,15000
2.01E+12,22,56,0,0,1,40,1,46700
2.01E+12,19,59,1,0,2,70,1,35000
2.01E+12,16,67,0,0,1,0,6,30630
2.01E+12,18,59,1,0,2,0,6,0
2.01E+12,21,39,0,0,1,75,1,56000
2.01E+12,28,33,1,0,2,0,6,0
2.01E+12,22,11,2,4,1,0,0,0
2.01E+12,22,8,2,3,1,0,0,0
2.01E+12,25,5,2,0,2,0,0,0
2.01E+12,47,0,2,0,1,0,0,0
2.01E+12,4,62,0,0,2,0,6,3300
2.01E+12,5,67,1,0,1,0,6,56000
2.01E+12,32,43,0,0,2,35,1,20000
2.01E+12,23,46,1,0,1,48,1,85000
